landmarks,label
"[ 7.41736174e-01  7.31421053e-01 -3.66845896e-08  6.70832932e-01
  6.62447631e-01 -5.85955288e-03  6.35672033e-01  5.61549842e-01
 -1.37945749e-02  6.16738915e-01  4.86960381e-01 -2.67807133e-02
  6.07270002e-01  4.19841856e-01 -4.06003706e-02  7.29445875e-01
  4.71204340e-01  2.29715891e-02  7.30122566e-01  3.67493093e-01
  1.73111446e-02  7.33034074e-01  3.08014929e-01  6.75553037e-03
  7.37165272e-01  2.54922390e-01 -5.01047261e-03  7.72078991e-01
  4.74370539e-01  8.31561815e-03  7.53473580e-01  3.96111041e-01
 -2.17537656e-02  7.18028486e-01  4.03217465e-01 -4.36226130e-02
  6.91747904e-01  4.21864986e-01 -5.06468788e-02  8.13868880e-01
  4.86636728e-01 -1.03089456e-02  8.33460331e-01  3.78897578e-01
 -3.08366865e-02  8.37672949e-01  3.02560985e-01 -4.75871265e-02
  8.41399610e-01  2.39470303e-01 -5.78248166e-02  8.53628218e-01
  5.17400205e-01 -2.94972137e-02  9.00277972e-01  4.48422194e-01
 -4.24831323e-02  9.25569296e-01  3.94313514e-01 -5.01592234e-02
  9.46833253e-01  3.40144545e-01 -5.58908470e-02]",ghe ghalun
"[ 7.40021050e-01  7.33369410e-01 -4.50413680e-08  6.71547115e-01
  6.64126396e-01 -7.65836099e-03  6.36128485e-01  5.62085271e-01
 -1.58829931e-02  6.17020488e-01  4.87278789e-01 -2.85987537e-02
  6.07719779e-01  4.19901967e-01 -4.17572185e-02  7.30970263e-01
  4.70011979e-01  2.22964734e-02  7.30147719e-01  3.66588742e-01
  1.67650618e-02  7.32425928e-01  3.07392508e-01  6.86553307e-03
  7.37814128e-01  2.52935767e-01 -4.59572673e-03  7.73866653e-01
  4.73040342e-01  8.23601242e-03  7.53809333e-01  3.95304114e-01
 -2.26343647e-02  7.17989743e-01  4.07343209e-01 -4.39855196e-02
  6.93908751e-01  4.29258287e-01 -4.99386303e-02  8.15418363e-01
  4.86166924e-01 -1.00517506e-02  8.33814800e-01  3.79366636e-01
 -3.24953943e-02  8.36814404e-01  3.02248299e-01 -4.98931669e-02
  8.41137886e-01  2.37114549e-01 -5.97555600e-02  8.54636490e-01
  5.17431319e-01 -2.88595390e-02  9.01170254e-01  4.47217524e-01
 -4.31362577e-02  9.26258087e-01  3.93413603e-01 -5.12708314e-02
  9.48006213e-01  3.39073986e-01 -5.69703393e-02]",ghe ghalun
"[ 7.16163397e-01  7.19521821e-01 -3.68415954e-07  6.65376008e-01
  6.37556314e-01  9.09717660e-03  6.44150615e-01  5.34936488e-01
  6.97929878e-03  6.28355026e-01  4.58806634e-01 -3.40774423e-03
  6.31047368e-01  3.95830125e-01 -1.45206600e-02  7.44698346e-01
  4.76692915e-01  3.76056358e-02  7.37969935e-01  3.91294777e-01
  2.06751265e-02  7.15304255e-01  3.50309879e-01  2.29275459e-03
  6.96299851e-01  3.28905344e-01 -9.80651285e-03  7.78735638e-01
  4.73923028e-01  1.71349943e-02  7.53579795e-01  3.89016509e-01
 -9.04142484e-03  7.08088875e-01  3.76792431e-01 -2.75529120e-02
  6.73110604e-01  3.77179921e-01 -3.26180942e-02  8.15727890e-01
  4.86267686e-01 -7.82673899e-03  8.41233552e-01  3.74073029e-01
 -2.78111473e-02  8.45477819e-01  2.98013538e-01 -4.19436321e-02
  8.46621335e-01  2.34423190e-01 -4.91071418e-02  8.44902635e-01
  5.20608664e-01 -3.23225297e-02  9.00938690e-01  4.56487119e-01
 -4.58020121e-02  9.30517614e-01  4.02902305e-01 -5.23422062e-02
  9.54721272e-01  3.46056223e-01 -5.57136834e-02]",ghe ghalun
"[ 7.14007854e-01  7.09905624e-01 -2.16761308e-07  6.72809303e-01
  6.12249196e-01  1.02574297e-03  6.61808491e-01  5.13362527e-01
 -1.33695803e-03  6.57531559e-01  4.40488905e-01 -1.03483489e-02
  6.57013059e-01  3.79742652e-01 -1.92736872e-02  7.54959166e-01
  4.71238613e-01  2.30165813e-02  7.36247003e-01  3.92962277e-01
 -8.03319272e-03  6.92015171e-01  3.78201514e-01 -4.04782034e-02
  6.57909751e-01  3.84817988e-01 -5.80784492e-02  7.85029233e-01
  4.68072325e-01  8.31289962e-03  7.90973127e-01  3.64280254e-01
 -4.24916623e-03  7.84450471e-01  2.90511191e-01 -2.11154241e-02
  7.79029727e-01  2.30146974e-01 -3.39975208e-02  8.16525877e-01
  4.86469418e-01 -1.25794355e-02  8.50255907e-01  3.73027623e-01
 -2.82554664e-02  8.56041670e-01  2.92384863e-01 -4.26920876e-02
  8.58330369e-01  2.27201641e-01 -5.22814021e-02  8.41361463e-01
  5.22295594e-01 -3.45526673e-02  8.97844672e-01  4.58887517e-01
 -4.80337068e-02  9.28928792e-01  4.02899176e-01 -5.43946959e-02
  9.51215863e-01  3.46939355e-01 -5.83761595e-02]",ghe ghalun
"[ 7.13929236e-01  7.12333500e-01 -2.56504450e-07  6.74528003e-01
  6.15505517e-01  2.14906968e-03  6.62572503e-01  5.17563164e-01
  2.26639531e-05  6.57156944e-01  4.45592254e-01 -9.07297898e-03
  6.52474046e-01  3.85552764e-01 -1.79822836e-02  7.58132339e-01
  4.72552627e-01  2.47368980e-02  7.40799487e-01  3.95311415e-01
 -6.55122567e-03  6.99163854e-01  3.80176753e-01 -4.00040857e-02
  6.65203214e-01  3.83964002e-01 -5.86629175e-02  7.87526011e-01
  4.69382554e-01  8.26728996e-03  7.97111809e-01  3.61328483e-01
 -7.26840366e-03  7.92321742e-01  2.87789971e-01 -2.78893709e-02
  7.86889374e-01  2.26086050e-01 -4.32214774e-02  8.17643702e-01
  4.87586349e-01 -1.41110653e-02  8.51683497e-01  3.74181837e-01
 -3.15640979e-02  8.57566714e-01  2.93980718e-01 -4.92910594e-02
  8.59407127e-01  2.27463394e-01 -6.12923652e-02  8.41777682e-01
  5.21994054e-01 -3.74303274e-02  8.98778617e-01  4.58424032e-01
 -5.05448282e-02  9.28991556e-01  4.03563648e-01 -5.78579791e-02
  9.49584484e-01  3.48516166e-01 -6.31722063e-02]",ghe ghalun
"[ 7.14606822e-01  7.12359250e-01 -2.50667739e-07  6.74613595e-01
  6.15997016e-01  8.95520963e-04  6.62548840e-01  5.17575204e-01
 -1.83964195e-03  6.57070577e-01  4.44959462e-01 -1.13514569e-02
  6.51907027e-01  3.84304792e-01 -2.05893740e-02  7.58229017e-01
  4.72462893e-01  2.40612365e-02  7.41436720e-01  3.94584954e-01
 -5.93091734e-03  6.99599624e-01  3.80905807e-01 -3.82175855e-02
  6.65956616e-01  3.85494709e-01 -5.65592162e-02  7.87613571e-01
  4.68332827e-01  7.84247182e-03  7.96304524e-01  3.61244559e-01
 -7.44332885e-03  7.92186737e-01  2.88067430e-01 -2.78529953e-02
  7.88159430e-01  2.27016330e-01 -4.35022973e-02  8.17050338e-01
  4.86524731e-01 -1.43625280e-02  8.50860357e-01  3.75795901e-01
 -3.19884010e-02  8.56781781e-01  2.96573639e-01 -4.98247780e-02
  8.58612895e-01  2.30588943e-01 -6.23060204e-02  8.40838194e-01
  5.21890998e-01 -3.76043878e-02  8.98122191e-01  4.58730102e-01
 -5.09725139e-02  9.28349912e-01  4.03233051e-01 -5.85441776e-02
  9.48459804e-01  3.46822053e-01 -6.45136684e-02]",ghe ghalun
"[ 7.17519701e-01  7.13197768e-01 -2.91914262e-07  6.73935115e-01
  6.15071535e-01  8.94682109e-03  6.67174816e-01  5.10413706e-01
  1.10365162e-02  6.64879203e-01  4.32953000e-01  4.89874184e-03
  6.60031378e-01  3.71973425e-01 -9.91222099e-04  7.62929618e-01
  4.70103711e-01  3.36321630e-02  7.44720042e-01  3.88382584e-01
  5.63066546e-03  6.98800564e-01  3.76834691e-01 -2.62132026e-02
  6.63758874e-01  3.84574413e-01 -4.44955528e-02  7.90852666e-01
  4.68954563e-01  1.46641405e-02  7.96095490e-01  3.58800590e-01
  4.69160080e-03  7.91354239e-01  2.81089067e-01 -1.30902138e-02
  7.88039923e-01  2.15981573e-01 -2.82800142e-02  8.19344521e-01
  4.87995118e-01 -1.02449683e-02  8.50852787e-01  3.73973608e-01
 -2.28012912e-02  8.57481360e-01  2.92103767e-01 -3.83280441e-02
  8.62300158e-01  2.24649251e-01 -5.09265475e-02  8.43665481e-01
  5.21317542e-01 -3.58797722e-02  8.99719715e-01  4.59759712e-01
 -4.71463352e-02  9.29420829e-01  4.06003892e-01 -5.42139709e-02
  9.51147735e-01  3.50846559e-01 -6.05349168e-02]",ghe ghalun
"[ 7.15012133e-01  7.10667431e-01 -2.65588938e-07  6.74459457e-01
  6.17087603e-01  1.83928513e-03  6.67689681e-01  5.10678947e-01
  1.56829786e-03  6.65572941e-01  4.33409125e-01 -5.36383083e-03
  6.60372794e-01  3.74138117e-01 -1.17796659e-02  7.62813807e-01
  4.69593316e-01  2.55291872e-02  7.44577229e-01  3.88643205e-01
 -4.37681703e-03  6.99844241e-01  3.75832707e-01 -3.69162969e-02
  6.64679289e-01  3.81904900e-01 -5.53983971e-02  7.90838659e-01
  4.67110068e-01  1.00130634e-02  7.97239006e-01  3.58710855e-01
 -3.52587178e-03  7.93180227e-01  2.81742930e-01 -2.27155425e-02
  7.89690554e-01  2.17355669e-01 -3.77212539e-02  8.19722712e-01
  4.86382037e-01 -1.15633029e-02  8.51388633e-01  3.73797208e-01
 -2.70894412e-02  8.57958734e-01  2.93947548e-01 -4.31936048e-02
  8.61949742e-01  2.27364749e-01 -5.48189916e-02  8.43412936e-01
  5.21884441e-01 -3.43280435e-02  8.98747325e-01  4.58934963e-01
 -4.66069281e-02  9.28782284e-01  4.05319095e-01 -5.33641540e-02
  9.50459242e-01  3.50473672e-01 -5.87538108e-02]",ghe ghalun
"[ 7.16470361e-01  7.11106181e-01 -4.18385866e-07  6.73623860e-01
  6.14908874e-01  7.52349291e-03  6.64296806e-01  5.13128340e-01
  8.26687738e-03  6.58667207e-01  4.36770529e-01  9.93359368e-04
  6.53889716e-01  3.74371469e-01 -6.12125779e-03  7.65565813e-01
  4.73319203e-01  3.56620960e-02  7.46517897e-01  3.90844941e-01
  1.38857774e-02  7.02524185e-01  3.81841332e-01 -1.16426321e-02
  6.69691563e-01  3.88326705e-01 -2.66816467e-02  7.93858409e-01
  4.71236199e-01  1.64034721e-02  7.86354482e-01  3.63379300e-01
  3.58382426e-03  7.68706501e-01  2.99148440e-01 -1.53000588e-02
  7.56391466e-01  2.48388141e-01 -2.94282697e-02  8.22206676e-01
  4.89226162e-01 -8.37088563e-03  8.49519312e-01  3.76242161e-01
 -2.36161202e-02  8.53745699e-01  2.93615311e-01 -4.16847393e-02
  8.58225524e-01  2.23458201e-01 -5.50849885e-02  8.45477939e-01
  5.22994995e-01 -3.33785750e-02  9.00058031e-01  4.59363431e-01
 -4.44413051e-02  9.29232538e-01  4.03947264e-01 -5.23680411e-02
  9.50797081e-01  3.46005738e-01 -5.95562607e-02]",ghe ghalun
"[ 7.15306938e-01  7.07042277e-01 -5.48119147e-07  6.67983890e-01
  6.16307735e-01  7.27476133e-03  6.54766500e-01  5.16083002e-01
  6.66155433e-03  6.47980690e-01  4.40603882e-01 -2.51269946e-03
  6.45196319e-01  3.75267267e-01 -1.15444493e-02  7.55652249e-01
  4.71427083e-01  3.54335420e-02  7.39472091e-01  3.89662951e-01
  1.31342709e-02  6.98593974e-01  3.80912423e-01 -1.04854265e-02
  6.67683125e-01  3.86776567e-01 -2.43190769e-02  7.87377357e-01
  4.68409300e-01  1.57847293e-02  7.70659447e-01  3.68624121e-01
 -5.50688570e-03  7.39774227e-01  3.30854475e-01 -2.53625121e-02
  7.19445705e-01  3.03308308e-01 -3.63503881e-02  8.19571078e-01
  4.83406514e-01 -9.35850386e-03  8.47926557e-01  3.73196900e-01
 -3.04700397e-02  8.50341558e-01  2.93920934e-01 -4.96215262e-02
  8.52255940e-01  2.24275351e-01 -6.16282709e-02  8.45579088e-01
  5.14509261e-01 -3.42393704e-02  9.01700675e-01  4.54460502e-01
 -4.91057485e-02  9.31418657e-01  4.02504921e-01 -5.87463193e-02
  9.52652395e-01  3.43750417e-01 -6.58577830e-02]",ghe ghalun
"[ 7.14345276e-01  7.07202792e-01 -3.28264832e-07  6.69623435e-01
  6.16427422e-01  1.27307314e-03  6.55981541e-01  5.15548348e-01
 -8.67645664e-04  6.48683369e-01  4.38436151e-01 -1.00541320e-02
  6.47602022e-01  3.75720352e-01 -1.84496362e-02  7.56403685e-01
  4.71365511e-01  2.81923972e-02  7.37838209e-01  3.91495883e-01
  3.19758756e-03  6.94255471e-01  3.86032581e-01 -2.35936306e-02
  6.62448764e-01  3.98277283e-01 -3.88232209e-02  7.87652671e-01
  4.67467427e-01  1.20416172e-02  7.86382377e-01  3.59371722e-01
 -1.01071980e-03  7.74181187e-01  2.87900329e-01 -1.83597077e-02
  7.64180779e-01  2.29575366e-01 -3.18354517e-02  8.19245100e-01
  4.85181123e-01 -1.03931781e-02  8.50899637e-01  3.72552037e-01
 -2.71126442e-02  8.55504930e-01  2.90765524e-01 -4.43854816e-02
  8.56779099e-01  2.21970618e-01 -5.68625517e-02  8.44456255e-01
  5.19918859e-01 -3.36696953e-02  9.02410507e-01  4.58406866e-01
 -4.75241169e-02  9.32832181e-01  4.02774721e-01 -5.67894205e-02
  9.52687383e-01  3.44494373e-01 -6.43866584e-02]",ghe ghalun
"[ 7.14496434e-01  7.06589699e-01 -3.98743651e-07  6.69553697e-01
  6.15269184e-01  4.18779906e-03  6.55805707e-01  5.14931858e-01
  3.58806574e-03  6.48415089e-01  4.38579172e-01 -4.62323427e-03
  6.47316873e-01  3.75196159e-01 -1.21411150e-02  7.57453918e-01
  4.70824420e-01  3.23993266e-02  7.37962127e-01  3.89512032e-01
  9.70305223e-03  6.94960475e-01  3.83639455e-01 -1.50737902e-02
  6.63681984e-01  3.95044148e-01 -2.91607529e-02  7.87947237e-01
  4.67037112e-01  1.48880593e-02  7.82197237e-01  3.59913528e-01
  1.10098079e-03  7.65272260e-01  2.96111345e-01 -1.63762141e-02
  7.52069712e-01  2.45695770e-01 -2.90228780e-02  8.19374561e-01
  4.83619004e-01 -8.61354452e-03  8.48466933e-01  3.70338202e-01
 -2.56139506e-02  8.51593554e-01  2.88894832e-01 -4.33125570e-02
  8.52886856e-01  2.20096141e-01 -5.57569712e-02  8.44978929e-01
  5.16487420e-01 -3.25956456e-02  9.03052270e-01  4.54908878e-01
 -4.62584198e-02  9.33485091e-01  3.99502158e-01 -5.58325164e-02
  9.54087377e-01  3.41561913e-01 -6.35598823e-02]",ghe ghalun
"[ 7.17661798e-01  7.14121699e-01 -5.35981030e-07  6.68455720e-01
  6.23124361e-01  7.67945964e-03  6.47650659e-01  5.18776417e-01
  6.56373240e-03  6.34739518e-01  4.39698040e-01 -3.55479051e-03
  6.35838211e-01  3.78702641e-01 -1.33241192e-02  7.50131786e-01
  4.74980831e-01  4.19047698e-02  7.31253803e-01  3.94682199e-01
  2.12832000e-02  6.94586635e-01  3.85158867e-01 -1.79302995e-03
  6.68873906e-01  3.89858186e-01 -1.57041289e-02  7.83591568e-01
  4.69601601e-01  2.22566184e-02  7.62601495e-01  3.73269916e-01
 -1.17875483e-04  7.28146315e-01  3.39263618e-01 -2.06559468e-02
  7.04332829e-01  3.17011207e-01 -3.08424253e-02  8.18935454e-01
  4.82676238e-01 -2.94812024e-03  8.45762372e-01  3.72445017e-01
 -2.32206043e-02  8.47829819e-01  2.93011785e-01 -3.96984071e-02
  8.49351168e-01  2.25176901e-01 -4.89658043e-02  8.48289907e-01
  5.13790607e-01 -2.80220080e-02  9.02132511e-01  4.49324608e-01
 -4.00956832e-02  9.31618929e-01  3.96616310e-01 -4.59506996e-02
  9.53548312e-01  3.39025080e-01 -4.96717244e-02]",ghe ghalun
"[ 7.23414242e-01  7.18383133e-01 -3.38725812e-07  6.66764319e-01
  6.34756207e-01 -3.75689939e-03  6.34015858e-01  5.37681401e-01
 -1.04653938e-02  6.13530874e-01  4.59962130e-01 -2.34937351e-02
  6.18649900e-01  4.04716760e-01 -3.53862569e-02  7.32382119e-01
  4.76021081e-01  2.19212510e-02  7.13759780e-01  3.98295730e-01
 -5.16975624e-03  6.79337502e-01  3.91280264e-01 -3.19303013e-02
  6.54233038e-01  4.02902722e-01 -4.75259088e-02  7.68695772e-01
  4.65938568e-01  8.02525505e-03  7.54799187e-01  3.62973154e-01
 -1.14596784e-02  7.36902058e-01  2.99767017e-01 -3.17559578e-02
  7.22980082e-01  2.49962881e-01 -4.58999053e-02  8.09140623e-01
  4.78674889e-01 -1.20466650e-02  8.30116391e-01  3.68572652e-01
 -3.39602232e-02  8.33139002e-01  2.90013105e-01 -5.23580424e-02
  8.33513141e-01  2.25486159e-01 -6.39006868e-02  8.45390499e-01
  5.12685120e-01 -3.29927318e-02  8.98558378e-01  4.46584702e-01
 -4.87388633e-02  9.27360296e-01  3.92198116e-01 -5.75747378e-02
  9.46353793e-01  3.37491393e-01 -6.36814684e-02]",ghe ghalun
"[ 7.21471369e-01  7.12781191e-01 -4.89703723e-07  6.64852321e-01
  6.33570552e-01  9.77781974e-03  6.34026229e-01  5.38082421e-01
  8.53701308e-03  6.15443230e-01  4.65230256e-01 -1.23115384e-03
  6.14814341e-01  4.05906111e-01 -1.15576955e-02  7.37461269e-01
  4.70521420e-01  4.00082320e-02  7.14976847e-01  3.90720427e-01
  2.29155663e-02  6.80428147e-01  3.75321388e-01  3.25236330e-03
  6.56381249e-01  3.77050966e-01 -9.19801369e-03  7.73001194e-01
  4.64681953e-01  1.93106681e-02  7.43633807e-01  3.73961180e-01
 -3.26438900e-03  7.05264390e-01  3.60005498e-01 -2.35185008e-02
  6.80709779e-01  3.57356191e-01 -3.19486596e-02  8.10890138e-01
  4.75787371e-01 -6.08389452e-03  8.32180560e-01  3.64817977e-01
 -2.56267693e-02  8.34192574e-01  2.89476693e-01 -4.39366214e-02
  8.36686611e-01  2.25652397e-01 -5.46139441e-02  8.42879891e-01
  5.07315755e-01 -3.07580195e-02  8.95565093e-01  4.46141064e-01
 -4.45900634e-02  9.24391329e-01  3.93715948e-01 -5.29478528e-02
  9.47659731e-01  3.35910141e-01 -5.81475794e-02]",ghe ghalun
"[ 7.19683051e-01  7.16552675e-01 -2.67979601e-07  6.64196849e-01
  6.35275364e-01  5.45356702e-03  6.35106981e-01  5.34367144e-01
 -9.39740625e-04  6.16309524e-01  4.62290496e-01 -1.49581926e-02
  6.17761910e-01  4.02521610e-01 -2.98846457e-02  7.44753480e-01
  4.61069107e-01  2.74369027e-02  7.47760892e-01  3.58859181e-01
  1.80956777e-02  7.40212798e-01  2.92353630e-01  7.74299586e-03
  7.36465216e-01  2.43306890e-01 -2.08843057e-03  7.79255271e-01
  4.63690370e-01  7.90734217e-03  7.46924818e-01  3.79023820e-01
 -2.08101608e-02  6.98913455e-01  3.79093200e-01 -3.71601246e-02
  6.69435382e-01  3.86763602e-01 -4.01909016e-02  8.15627813e-01
  4.77083832e-01 -1.49553884e-02  8.33346784e-01  3.68903458e-01
 -3.29232551e-02  8.35719585e-01  2.94091582e-01 -4.35016975e-02
  8.39544833e-01  2.28385806e-01 -4.97753918e-02  8.45929146e-01
  5.08666456e-01 -3.79000716e-02  8.97103548e-01  4.48487639e-01
 -4.84788492e-02  9.24130738e-01  3.97024542e-01 -5.27490340e-02
  9.49177742e-01  3.41189772e-01 -5.55207394e-02]",ghe ghalun
"[ 7.22290277e-01  7.29580641e-01 -2.85566529e-07  6.58252716e-01
  6.57206178e-01  2.04876368e-03  6.25177264e-01  5.51589668e-01
 -6.89835474e-03  5.98651528e-01  4.78808254e-01 -2.30364352e-02
  5.89375198e-01  4.23531264e-01 -4.01077345e-02  7.32275784e-01
  4.65634346e-01  2.90218256e-02  7.32392073e-01  3.61929744e-01
  2.38697082e-02  7.26378441e-01  2.97334164e-01  1.53541677e-02
  7.20379412e-01  2.42165118e-01  4.31745267e-03  7.69633830e-01
  4.71078664e-01  8.19302350e-03  7.33462870e-01  3.86428058e-01
 -2.87756212e-02  6.81101799e-01  4.04094726e-01 -5.00068329e-02
  6.48366570e-01  4.30088967e-01 -5.36044911e-02  8.07853341e-01
  4.84432638e-01 -1.59926564e-02  8.23406339e-01  3.74372035e-01
 -3.83431241e-02  8.23228657e-01  2.89474010e-01 -5.23680560e-02
  8.25415373e-01  2.17181861e-01 -5.99264763e-02  8.42552006e-01
  5.14540672e-01 -4.01695706e-02  8.87857318e-01  4.45729822e-01
 -4.93877828e-02  9.12705660e-01  3.91161323e-01 -5.22544086e-02
  9.33254123e-01  3.34113479e-01 -5.50652407e-02]",ghe ghalun
"[ 7.23457038e-01  7.22193480e-01 -2.34221261e-07  6.59600735e-01
  6.54711664e-01  6.23519372e-05  6.25861704e-01  5.50833106e-01
 -9.12248716e-03  5.99398077e-01  4.80595350e-01 -2.45814752e-02
  5.89016318e-01  4.24700618e-01 -4.11940552e-02  7.29242444e-01
  4.66852218e-01  1.75862033e-02  7.29554951e-01  3.58144283e-01
  8.54332931e-03  7.26404130e-01  2.94896543e-01 -2.17998680e-03
  7.24958837e-01  2.39876121e-01 -1.39333270e-02  7.67245471e-01
  4.70178276e-01 -8.14387458e-04  7.36228466e-01  3.90110344e-01
 -3.91697101e-02  6.87723458e-01  4.06537145e-01 -6.02870509e-02
  6.56204820e-01  4.33367133e-01 -6.41147941e-02  8.06541085e-01
  4.82672900e-01 -2.21574008e-02  8.24360311e-01  3.70287478e-01
 -4.59749177e-02  8.24628353e-01  2.89783716e-01 -6.04096614e-02
  8.26840878e-01  2.22147614e-01 -6.79900721e-02  8.43036115e-01
  5.11960864e-01 -4.33288701e-02  8.88579071e-01  4.42966908e-01
 -5.52069359e-02  9.13078785e-01  3.88797104e-01 -6.00770935e-02
  9.34674621e-01  3.32483053e-01 -6.35458976e-02]",ghe ghalun
"[ 7.26423323e-01  7.35271573e-01 -1.79037926e-07  6.58611417e-01
  6.73560023e-01 -5.50102256e-03  6.16510451e-01  5.72425961e-01
 -1.59421861e-02  5.84524989e-01  5.03823876e-01 -3.13785374e-02
  5.57179332e-01  4.48005348e-01 -4.80229221e-02  7.14324951e-01
  4.69961584e-01  1.97503734e-02  7.06353188e-01  3.66944641e-01
  1.71954241e-02  7.02737212e-01  3.08498502e-01  9.83971916e-03
  6.99593782e-01  2.51347810e-01 -1.35359389e-03  7.58032560e-01
  4.71332252e-01  2.57709948e-03  7.21747875e-01  3.91402245e-01
 -3.39815803e-02  6.75033391e-01  4.15407002e-01 -5.77890724e-02
  6.45603955e-01  4.46034551e-01 -6.41674995e-02  7.98968911e-01
  4.82501447e-01 -1.77739710e-02  8.07672620e-01  3.73319507e-01
 -4.15689163e-02  8.02715600e-01  2.88708806e-01 -5.98946698e-02
  8.01125646e-01  2.15716630e-01 -7.07023218e-02  8.37356210e-01
  5.09528935e-01 -3.82089280e-02  8.80321741e-01  4.35964912e-01
 -4.82165068e-02  9.03313458e-01  3.81234556e-01 -5.34163341e-02
  9.21620667e-01  3.23495746e-01 -5.87144978e-02]",ghe ghalun
"[ 7.27078855e-01  7.31914163e-01 -1.14826825e-07  6.59101129e-01
  6.69211268e-01 -3.78504326e-03  6.15727186e-01  5.70873082e-01
 -1.43748410e-02  5.83002985e-01  5.03255963e-01 -3.04043051e-02
  5.58380723e-01  4.48764205e-01 -4.79781404e-02  7.13462174e-01
  4.70786691e-01  1.87945999e-02  7.06001580e-01  3.64291281e-01
  1.49439601e-02  7.04316735e-01  3.04309130e-01  7.62750534e-03
  7.06755877e-01  2.47472346e-01 -2.76779570e-03  7.57181287e-01
  4.71772075e-01  2.03664973e-03  7.23983169e-01  3.96279782e-01
 -3.33566815e-02  6.82739675e-01  4.22976315e-01 -5.42920977e-02
  6.59624219e-01  4.57065731e-01 -5.81872687e-02  7.98584163e-01
  4.81985509e-01 -1.79627519e-02  8.06123793e-01  3.72896671e-01
 -4.09302078e-02  8.02279294e-01  2.91444719e-01 -5.78302629e-02
  8.03103268e-01  2.21268505e-01 -6.73802495e-02  8.37860703e-01
  5.08418918e-01 -3.78645025e-02  8.80084276e-01  4.37499791e-01
 -4.90369983e-02  9.02393281e-01  3.82666022e-01 -5.55677451e-02
  9.22362447e-01  3.24661076e-01 -6.10385276e-02]",ghe ghalun
"[ 7.27272391e-01  7.32982934e-01 -1.32799386e-07  6.59296393e-01
  6.69185877e-01 -3.14047374e-03  6.15357459e-01  5.69792807e-01
 -1.30380532e-02  5.82506835e-01  5.02516747e-01 -2.84693353e-02
  5.57653368e-01  4.48759913e-01 -4.53548245e-02  7.13224947e-01
  4.69714016e-01  2.05312110e-02  7.05594301e-01  3.62973273e-01
  1.74075589e-02  7.03554392e-01  3.03475976e-01  1.06509235e-02
  7.05975652e-01  2.46881068e-01  4.57471469e-04  7.56787121e-01
  4.71211731e-01  3.42923752e-03  7.23799706e-01  3.95267695e-01
 -3.22768316e-02  6.81283355e-01  4.23938334e-01 -5.31207286e-02
  6.57281101e-01  4.59420711e-01 -5.66226579e-02  7.98117459e-01
  4.81951833e-01 -1.69638619e-02  8.06804001e-01  3.71414721e-01
 -4.03552875e-02  8.02870512e-01  2.90841222e-01 -5.72315007e-02
  8.03768218e-01  2.21219659e-01 -6.65003583e-02  8.37442875e-01
  5.08873463e-01 -3.71726155e-02  8.79679024e-01  4.38075691e-01
 -4.87793684e-02  9.01908875e-01  3.83465111e-01 -5.54181226e-02
  9.21970189e-01  3.25138569e-01 -6.08287081e-02]",ghe ghalun
"[ 7.31313765e-01  7.30143428e-01 -9.25221286e-08  6.60599589e-01
  6.68766558e-01 -6.76777260e-03  6.13653958e-01  5.78183711e-01
 -1.97680108e-02  5.74376523e-01  5.15117466e-01 -3.80055159e-02
  5.47131002e-01  4.59169984e-01 -5.80250993e-02  7.11645007e-01
  4.74842012e-01  1.45083051e-02  7.00561464e-01  3.67306739e-01
  8.60455353e-03  6.97540820e-01  3.03779125e-01 -7.30811385e-04
  6.98191226e-01  2.43869096e-01 -1.26089454e-02  7.55338490e-01
  4.72244114e-01 -1.26850815e-03  7.23399282e-01  3.99294525e-01
 -3.74955721e-02  6.84710681e-01  4.28046882e-01 -5.91831617e-02
  6.60557508e-01  4.65852499e-01 -6.41392842e-02  7.97391176e-01
  4.79648590e-01 -2.05957498e-02  8.01513791e-01  3.67728591e-01
 -4.31054011e-02  7.95000196e-01  2.86490381e-01 -5.96977547e-02
  7.92015433e-01  2.17766404e-01 -6.97637647e-02  8.36699665e-01
  5.02902269e-01 -4.03611660e-02  8.77815843e-01  4.28896368e-01
 -5.05961031e-02  8.99676800e-01  3.72138798e-01 -5.68413176e-02
  9.18984175e-01  3.13337564e-01 -6.28250018e-02]",ghe ghalun
